src,dst,weight,sign
RMFL,RIMR,2.0,1
RMFL,RIS,1.0,1
RMFL,RMDR,13.0,1
RMFL,RMHL,2.0,1
RMFL,SAAVR,1.0,1
RMFL,SMDVL,1.0,1
RMFR,AVKL,7.0,1
RMFR,AVKR,9.0,1
RMFR,DVC,2.0,1
RMFR,RIH,1.0,1
RMFR,RMDL,6.0,1
RMFR,RMDR,1.0,1
RMGL,ADAL,4.0,1
RMGL,ADLL,1.0,1
RMGL,AIBR,2.0,1
RMGL,AIML,3.0,1
RMGL,ASHL,1.0,1
RMGL,AVAL,3.0,1
RMGL,AVBR,3.0,1
RMGL,AVEL,2.0,1
RMGL,AVFR,1.0,1
RMGL,CEPDL,1.0,1
RMGL,PVPL,1.0,1
RMGL,RID,2.0,1
RMGL,RIFL,1.0,1
RMGL,RIVR,1.0,1
RMGL,RMDDR,1.0,1
RMGL,RMDL,2.0,1
RMGL,RMDR,16.0,1
RMGL,RMDVL,15.0,1
RMGL,RMHL,1.0,1
RMGL,RMHR,4.0,1
RMGL,SAADL,1.0,1
RMGL,SIADL,2.0,1
RMGL,SIADR,2.0,1
RMGL,SIAVL,4.0,1
RMGL,SIBDL,5.0,1
RMGL,SIBVR,4.0,1
RMGL,SMBVL,2.0,1
RMGL,SMDDL,1.0,1
RMGL,SMDDR,2.0,1
RMGL,URXL,3.0,1
RMGL,dBWML4,7.0,1
RMGL,dBWML5,1.0,1
RMGL,vBWML5,2.0,1
RMGR,ADAR,2.0,1
RMGR,ADER,2.0,1
RMGR,AIMR,2.0,1
RMGR,ALMR,1.0,1
RMGR,ALNR,4.0,1
RMGR,ASHR,1.0,1
RMGR,AVAL,1.0,1
RMGR,AVBL,2.0,1
RMGR,AVBR,3.0,1
RMGR,AVDL,2.0,1
RMGR,AVER,6.0,1
RMGR,AVJL,4.0,1
RMGR,IL2DR,1.0,1
RMGR,IL2R,2.0,1
RMGR,OLLR,1.0,1
RMGR,RIGR,2.0,1
RMGR,RIR,1.0,1
RMGR,RMDDL,1.0,1
RMGR,RMDL,20.0,1
RMGR,RMDR,7.0,1
RMGR,RMDVR,23.0,1
RMGR,SAADL,3.0,1
RMGR,SIADL,1.0,1
RMGR,SIAVR,2.0,1
RMGR,SIBVL,2.0,1
RMGR,SMBVR,1.0,1
RMGR,URXR,3.0,1
RMGR,dBWMR5,3.0,1
RMGR,vBWMR8,2.0,1
RMHL,AVAR,1.0,1
RMHL,IL1R,2.0,1
RMHL,RICL,1.0,1
RMHL,RICR,1.0,1
RMHL,RID,1.0,1
RMHL,RMDDL,2.0,1
RMHL,RMDR,1.0,1
RMHL,SAAVL,1.0,1
RMHL,SIBDR,1.0,1
RMHL,dBWMR3,7.0,1
RMHL,dBWMR4,2.0,1
RMHL,dBWMR5,2.0,1
RMHR,AIBR,3.0,1
RMHR,CEPVL,1.0,1
RMHR,RMDL,4.0,1
RMHR,RMDR,1.0,1
RMHR,RMER,4.0,1
RMHR,RMGL,8.0,1
RMHR,RMHL,3.0,1
RMHR,SMDDL,3.0,1
RMHR,dBWML3,1.0,1
RMHR,dBWML4,7.0,1
RMHR,dBWML5,8.0,1
RMHR,vBWML1,3.0,1
SAADL,AIBL,1.0,1
SAADL,AVAL,17.0,1
SAADL,AVBR,1.0,1
SAADL,OLLR,4.0,1
SAADL,RIGL,1.0,1
SAADL,RIML,11.0,1
SAADL,RIMR,16.0,1
SAADL,RIVR,1.0,1
SAADL,RMDVR,1.0,1
SAADL,RMFR,1.0,1
SAADL,SABD,2.0,1
SAADL,SIBDL,1.0,1
SAADL,SIBDR,1.0,1
SAADL,SIBVL,1.0,1
SAADL,dBWMR3,7.0,1
SAADL,dBWMR4,3.0,1
SAADL,dBWMR6,2.0,1
SAADL,hyp,2.0,1
SAADR,AIBL,1.0,1
SAADR,AIBR,1.0,1
SAADR,AVAL,1.0,1
SAADR,AVAR,26.0,1
SAADR,OLLL,3.0,1
SAADR,PLNL,1.0,1
SAADR,RIML,14.0,1
SAADR,RIMR,23.0,1
SAADR,RMFL,5.0,1
SAADR,RMFR,1.0,1
SAADR,RMGL,1.0,1
SAADR,SABD,2.0,1
SAADR,SMBDR,2.0,1
SAADR,SMBVR,1.0,1
SAADR,SMDVL,5.0,1
SAADR,dBWML3,7.0,1
SAADR,dBWML4,3.0,1
SAADR,dBWML6,2.0,1
SAADR,hyp,2.0,1
SAAVL,AIBL,1.0,1
SAAVL,AVAL,56.0,1
SAAVL,DD01,1.0,1
SAAVL,OLLR,1.0,1
SAAVL,RIML,5.0,1
SAAVL,RIMR,33.0,1
SAAVL,RMFR,11.0,1
SAAVL,SAADR,5.0,1
SAAVL,SABD,1.0,1
SAAVL,SABVR,2.0,1
SAAVL,SMBDR,2.0,1
SAAVL,SMDDR,18.0,1
SAAVL,SMDVL,1.0,1
SAAVL,VA01,1.0,1
SAAVL,VA02,2.0,1
SAAVL,VA03,2.0,1
SAAVL,VA04,2.0,1
SAAVL,VB02,1.0,1
SAAVL,VD01,4.0,1
SAAVL,VD02,2.0,1
SAAVL,hyp,2.0,1
SAAVL,vBWML9,1.0,1
SAAVL,vBWMR3,7.0,1
SAAVL,vBWMR4,3.0,1
SAAVL,vBWMR6,2.0,1
SAAVR,AIBR,1.0,1
SAAVR,ALNR,1.0,1
SAAVR,ASIR,1.0,1
SAAVR,AVAR,39.0,1
SAAVR,AVBL,1.0,1
SAAVR,IL1DL,12.0,1
SAAVR,RIAR,1.0,1
SAAVR,RIML,12.0,1
SAAVR,RIMR,7.0,1
SAAVR,RIPL,12.0,1
SAAVR,RMEV,1.0,1
SAAVR,SABVL,2.0,1
SAAVR,SMBDL,1.0,1
SAAVR,SMDDL,17.0,1
SAAVR,hyp,2.0,1
SAAVR,vBWML3,7.0,1
SAAVR,vBWML4,3.0,1
SAAVR,vBWML6,2.0,1
SABD,SAADL,4.0,1
SABD,SAADR,4.0,1
SABD,dBWML1,15.0,1
SABD,dBWML3,67.0,1
SABD,dBWML4,63.0,1
SABD,dBWML6,20.0,1
SABD,dBWMR1,15.0,1
SABD,dBWMR3,67.0,1
SABD,dBWMR4,63.0,1
SABD,dBWMR6,20.0,1
SABD,hyp,142.0,1
SABVL,RIGR,1.0,1
SABVL,SAAVR,4.0,1
SABVL,hyp,71.0,1
SABVL,vBWML1,15.0,1
SABVL,vBWML3,67.0,1
SABVL,vBWML4,63.0,1
SABVL,vBWML6,20.0,1
SABVR,SAAVL,4.0,1
SABVR,hyp,71.0,1
SABVR,vBWMR1,15.0,1
SABVR,vBWMR3,67.0,1
SABVR,vBWMR4,63.0,1
SABVR,vBWMR6,20.0,1
SDQL,AIBR,2.0,1
SDQL,ALML,1.0,1
SDQL,AVAL,6.0,1
SDQL,AVAR,8.0,1
SDQL,AVBL,1.0,1
SDQL,AVBR,2.0,1
SDQL,AVDL,3.0,1
SDQL,AVEL,1.0,1
SDQL,DVA,1.0,1
SDQL,FLPL,2.0,1
SDQL,PVCL,1.0,1
SDQL,RICR,3.0,1
SDQL,RIPR,1.0,1
SDQL,RIS,8.0,1
SDQL,RMFL,3.0,1
SDQL,SAADR,2.0,1
SDQL,SIADR,2.0,1
SDQL,SIBVL,1.0,1
SDQL,SMBDR,11.0,1
SDQR,ADLL,1.0,1
SDQR,AIBL,8.0,1
SDQR,ALML,1.0,1
SDQR,AVAL,8.0,1
SDQR,AVBL,23.0,1
SDQR,AVBR,19.0,1
SDQR,DVA,10.0,1
SDQR,RICR,3.0,1
SDQR,RMHL,15.0,1
SDQR,RMHR,7.0,1
SDQR,SDQL,4.0,1
SDQR,SIADL,2.0,1
SDQR,SIBDR,1.0,1
SDQR,SMBVL,11.0,1
SDQR,vBWMR7,1.0,1
SIADL,ALNR,4.0,1
SIADL,AVFR,1.0,1
SIADL,RMDL,4.0,1
SIADL,SDQR,4.0,1
SIADL,SIBDL,4.0,1
SIADL,SMBDL,18.0,1
SIADL,SMDDL,17.0,1
SIADL,dBWMR10,8.0,1
SIADL,dBWMR11,8.0,1
SIADL,dBWMR12,8.0,1
SIADL,dBWMR13,8.0,1
SIADL,dBWMR14,8.0,1
SIADL,dBWMR15,8.0,1
SIADL,dBWMR16,3.0,1
SIADL,dBWMR5,8.0,1
SIADL,dBWMR6,3.0,1
SIADL,dBWMR7,8.0,1
SIADL,dBWMR8,12.0,1
SIADL,dBWMR9,8.0,1
SIADR,ALML,1.0,1
SIADR,AVAL,1.0,1
SIADR,CEPDL,1.0,1
SIADR,IL1VR,1.0,1
SIADR,SDQL,4.0,1
SIADR,SIBDR,4.0,1
SIADR,SMBDR,17.0,1
SIADR,SMDDR,17.0,1
SIADR,dBWML10,8.0,1
SIADR,dBWML11,8.0,1
SIADR,dBWML12,8.0,1
SIADR,dBWML13,8.0,1
SIADR,dBWML14,8.0,1
SIADR,dBWML15,8.0,1
SIADR,dBWML16,3.0,1
SIADR,dBWML5,8.0,1
SIADR,dBWML6,3.0,1
SIADR,dBWML7,8.0,1
SIADR,dBWML8,12.0,1
SIADR,dBWML9,8.0,1
SIAVL,ADEL,1.0,1
SIAVL,IL2L,1.0,1
SIAVL,PLNL,10.0,1
SIAVL,SIBVR,2.0,1
SIAVL,SMBVL,2.0,1
SIAVL,SMDVR,10.0,1
SIAVL,vBWML10,4.0,1
SIAVL,vBWML11,4.0,1
SIAVL,vBWML12,4.0,1
SIAVL,vBWML13,4.0,1
SIAVL,vBWML14,4.0,1
SIAVL,vBWML15,4.0,1
SIAVL,vBWML16,1.0,1
SIAVL,vBWML5,4.0,1
SIAVL,vBWML6,1.0,1
SIAVL,vBWML7,4.0,1
SIAVL,vBWML8,5.0,1
SIAVL,vBWML9,4.0,1
SIAVR,PLNR,10.0,1
SIAVR,RMDL,1.0,1
SIAVR,SIBVL,2.0,1
SIAVR,SMBVR,2.0,1
SIAVR,SMDVL,10.0,1
SIAVR,vBWMR10,4.0,1
SIAVR,vBWMR11,4.0,1
SIAVR,vBWMR12,4.0,1
SIAVR,vBWMR13,4.0,1
SIAVR,vBWMR14,4.0,1
SIAVR,vBWMR15,4.0,1
SIAVR,vBWMR16,1.0,1
SIAVR,vBWMR5,4.0,1
SIAVR,vBWMR6,1.0,1
SIAVR,vBWMR7,4.0,1
SIAVR,vBWMR8,5.0,1
SIAVR,vBWMR9,4.0,1
SIBDL,AQR,1.0,1
SIBDL,CEPDL,1.0,1
SIBDL,PVPL,1.0,1
SIBDL,SIADL,2.0,1
SIBDL,SMBVL,1.0,1
SIBDL,SMDDL,10.0,1
SIBDL,dBWMR10,3.0,1
SIBDL,dBWMR11,3.0,1
SIBDL,dBWMR12,3.0,1
SIBDL,dBWMR13,3.0,1
SIBDL,dBWMR14,3.0,1
SIBDL,dBWMR15,3.0,1
SIBDL,dBWMR16,1.0,1
SIBDL,dBWMR5,3.0,1
SIBDL,dBWMR6,1.0,1
SIBDL,dBWMR7,3.0,1
SIBDL,dBWMR8,4.0,1
SIBDL,dBWMR9,3.0,1
SIBDR,SIADR,2.0,1
SIBDR,SMDDR,10.0,1
SIBDR,dBWML10,3.0,1
SIBDR,dBWML11,3.0,1
SIBDR,dBWML12,3.0,1
SIBDR,dBWML13,3.0,1
SIBDR,dBWML14,3.0,1
SIBDR,dBWML15,3.0,1
SIBDR,dBWML16,1.0,1
SIBDR,dBWML5,3.0,1
SIBDR,dBWML6,1.0,1
SIBDR,dBWML7,3.0,1
SIBDR,dBWML8,4.0,1
SIBDR,dBWML9,3.0,1
SIBDR,dBWMR4,1.0,1
SIBVL,ALNR,1.0,1
SIBVL,RMDDL,1.0,1
SIBVL,RMGR,1.0,1
SIBVL,SIAVR,5.0,1
SIBVL,SMDDL,1.0,1
SIBVL,SMDVL,22.0,1
SIBVL,vBWML2,1.0,1
SIBVL,vBWMR10,10.0,1
SIBVL,vBWMR11,10.0,1
SIBVL,vBWMR12,10.0,1
SIBVL,vBWMR13,10.0,1
SIBVL,vBWMR14,10.0,1
SIBVL,vBWMR15,10.0,1
SIBVL,vBWMR16,4.0,1
SIBVL,vBWMR5,10.0,1
SIBVL,vBWMR6,3.0,1
SIBVL,vBWMR7,10.0,1
SIBVL,vBWMR8,13.0,1
SIBVL,vBWMR9,10.0,1
SIBVR,ADLR,3.0,1
SIBVR,OLQVR,1.0,1
SIBVR,PLNL,1.0,1
SIBVR,RICL,3.0,1
SIBVR,RMHR,1.0,1
SIBVR,SIAVL,5.0,1
SIBVR,SIAVR,1.0,1
SIBVR,SMDVR,22.0,1
SIBVR,vBWML10,10.0,1
SIBVR,vBWML11,10.0,1
SIBVR,vBWML12,10.0,1
SIBVR,vBWML13,10.0,1
SIBVR,vBWML14,10.0,1
SIBVR,vBWML15,10.0,1
SIBVR,vBWML16,4.0,1
SIBVR,vBWML5,10.0,1
SIBVR,vBWML6,3.0,1
SIBVR,vBWML7,10.0,1
SIBVR,vBWML8,13.0,1
SIBVR,vBWML9,10.0,1
SMBDL,AIZL,1.0,1
SMBDL,ALNR,1.0,1
SMBDL,RIH,2.0,1
SMBDL,RMED,4.0,1
SMBDL,SAAVR,9.0,1
SMBDL,SDQR,18.0,1
SMBDL,SIADL,19.0,1
SMBDL,SIAVL,3.0,1
SMBDL,SMBVL,2.0,1
SMBDL,SMDDL,7.0,1
SMBDL,dBWMR1,4.0,1
SMBDL,dBWMR10,9.0,1
SMBDL,dBWMR11,9.0,1
SMBDL,dBWMR12,9.0,1
SMBDL,dBWMR13,9.0,1
SMBDL,dBWMR14,9.0,1
SMBDL,dBWMR15,9.0,1
SMBDL,dBWMR16,3.0,1
SMBDL,dBWMR2,11.0,1
SMBDL,dBWMR3,6.0,1
SMBDL,dBWMR4,9.0,1
SMBDL,dBWMR5,9.0,1
SMBDL,dBWMR6,10.0,1
SMBDL,dBWMR7,9.0,1
SMBDL,dBWMR8,12.0,1
SMBDL,dBWMR9,9.0,1
SMBDR,ALNL,5.0,1
SMBDR,AVAL,1.0,1
SMBDR,RIVL,1.0,1
SMBDR,RMED,25.0,1
SMBDR,SAAVL,8.0,1
SMBDR,SDQL,18.0,1
SMBDR,SIADR,20.0,1
SMBDR,SIAVR,1.0,1
SMBDR,SMBDL,3.0,1
SMBDR,SMDDR,4.0,1
SMBDR,dBWML1,5.0,1
SMBDR,dBWML10,9.0,1
SMBDR,dBWML11,9.0,1
SMBDR,dBWML12,9.0,1
SMBDR,dBWML13,9.0,1
SMBDR,dBWML14,9.0,1
SMBDR,dBWML15,9.0,1
SMBDR,dBWML16,3.0,1
SMBDR,dBWML2,11.0,1
SMBDR,dBWML4,3.0,1
SMBDR,dBWML5,20.0,1
SMBDR,dBWML6,7.0,1
SMBDR,dBWML7,9.0,1
SMBDR,dBWML8,12.0,1
SMBDR,dBWML9,9.0,1
SMBDR,dBWMR1,3.0,1
SMBDR,dBWMR2,3.0,1
SMBDR,dBWMR7,9.0,1
SMBVL,AIML,1.0,1
SMBVL,AVBR,1.0,1
SMBVL,AVFL,1.0,1
SMBVL,AVHR,1.0,1
SMBVL,AVJR,1.0,1
SMBVL,PLNL,5.0,1
SMBVL,PLNR,2.0,1
SMBVL,PVPL,1.0,1
SMBVL,RMDVR,1.0,1
SMBVL,RMEV,20.0,1
SMBVL,SAADL,16.0,1
SMBVL,SIAVL,1.0,1
SMBVL,SMBDL,2.0,1
SMBVL,vBWML1,3.0,1
SMBVL,vBWML10,2.0,1
SMBVL,vBWML11,2.0,1
SMBVL,vBWML12,2.0,1
SMBVL,vBWML13,2.0,1
SMBVL,vBWML14,2.0,1
SMBVL,vBWML15,2.0,1
SMBVL,vBWML16,1.0,1
SMBVL,vBWML2,8.0,1
SMBVL,vBWML3,5.0,1
SMBVL,vBWML4,6.0,1
SMBVL,vBWML5,5.0,1
SMBVL,vBWML6,17.0,1
SMBVL,vBWML7,9.0,1
SMBVL,vBWML8,2.0,1
SMBVL,vBWML9,2.0,1
SMBVR,ADLR,2.0,1
SMBVR,AVHL,2.0,1
SMBVR,CEPVR,8.0,1
SMBVR,PLNL,5.0,1
SMBVR,PLNR,5.0,1
SMBVR,PVR,2.0,1
SMBVR,RIAR,1.0,1
SMBVR,RMDL,2.0,1
SMBVR,RMDR,3.0,1
SMBVR,RMEV,8.0,1
SMBVR,RMGR,3.0,1
SMBVR,SAADR,12.0,1
SMBVR,SIAVR,1.0,1
SMBVR,SMBDR,2.0,1
SMBVR,dBWMR4,1.0,1
SMBVR,vBWMR1,7.0,1
SMBVR,vBWMR10,2.0,1
SMBVR,vBWMR11,2.0,1
SMBVR,vBWMR12,2.0,1
SMBVR,vBWMR13,2.0,1
SMBVR,vBWMR14,2.0,1
SMBVR,vBWMR15,2.0,1
SMBVR,vBWMR16,1.0,1
SMBVR,vBWMR2,3.0,1
SMBVR,vBWMR3,10.0,1
SMBVR,vBWMR4,12.0,1
SMBVR,vBWMR5,2.0,1
SMBVR,vBWMR6,12.0,1
SMBVR,vBWMR7,12.0,1
SMBVR,vBWMR8,5.0,1
SMBVR,vBWMR9,2.0,1
SMDDL,AVEL,1.0,1
SMDDL,AVER,1.0,1
SMDDL,RIAL,9.0,1
SMDDL,RIAR,14.0,1
SMDDL,RIML,2.0,1
SMDDL,RIMR,1.0,1
SMDDL,RIS,2.0,1
SMDDL,RIVR,1.0,1
SMDDL,RMDL,3.0,1
SMDDL,RMDR,1.0,1
SMDDL,RMED,7.0,1
SMDDL,RMEV,1.0,1
SMDDL,SAAVR,1.0,1
SMDDL,SIADL,14.0,1
SMDDL,SIBDL,14.0,1
SMDDL,SIBVL,2.0,1
SMDDL,SMBDL,3.0,1
SMDDL,SMDDR,1.0,1
SMDDL,SMDVR,17.0,1
SMDDL,dBWML1,4.0,1
SMDDL,dBWML2,3.0,1
SMDDL,dBWML7,1.0,1
SMDDL,dBWMR1,3.0,1
SMDDL,dBWMR10,6.0,1
SMDDL,dBWMR11,6.0,1
SMDDL,dBWMR12,6.0,1
SMDDL,dBWMR13,6.0,1
SMDDL,dBWMR14,6.0,1
SMDDL,dBWMR15,6.0,1
SMDDL,dBWMR16,2.0,1
SMDDL,dBWMR4,1.0,1
SMDDL,dBWMR5,6.0,1
SMDDL,dBWMR6,2.0,1
SMDDL,dBWMR7,6.0,1
SMDDL,dBWMR8,8.0,1
SMDDL,dBWMR9,6.0,1
SMDDL,vBWML2,7.0,1
SMDDL,vBWML3,7.0,1
SMDDR,AIZR,2.0,1
SMDDR,ALNL,1.0,1
SMDDR,ALNR,2.0,1
SMDDR,AVER,1.0,1
SMDDR,RIAL,5.0,1
SMDDR,RIAR,3.0,1
SMDDR,RIBL,1.0,1
SMDDR,RIMR,3.0,1
SMDDR,RIS,3.0,1
SMDDR,RIVL,1.0,1
SMDDR,RMDR,1.0,1
SMDDR,RMED,5.0,1
SMDDR,SIADR,14.0,1
SMDDR,SIBDR,14.0,1
SMDDR,SIBVR,3.0,1
SMDDR,SMBDR,3.0,1
SMDDR,SMDDL,4.0,1
SMDDR,SMDVL,5.0,1
SMDDR,dBWML10,6.0,1
SMDDR,dBWML11,6.0,1
SMDDR,dBWML12,6.0,1
SMDDR,dBWML13,6.0,1
SMDDR,dBWML14,6.0,1
SMDDR,dBWML15,6.0,1
SMDDR,dBWML16,2.0,1
SMDDR,dBWML2,3.0,1
SMDDR,dBWML5,11.0,1
SMDDR,dBWML6,4.0,1
SMDDR,dBWML7,6.0,1
SMDDR,dBWML8,8.0,1
SMDDR,dBWML9,6.0,1
SMDDR,vBWML2,3.0,1
SMDDR,vBWMR2,6.0,1
SMDDR,vBWMR6,2.0,1
SMDVL,ALNL,2.0,1
SMDVL,ALNR,6.0,1
SMDVL,CEPVR,1.0,1
SMDVL,IL2L,1.0,1
SMDVL,PLNL,6.0,1
SMDVL,PVR,1.0,1
SMDVL,RIAL,19.0,1
SMDVL,RIAR,31.0,1
SMDVL,RIBR,1.0,1
SMDVL,RIVL,6.0,1
SMDVL,RMDDR,3.0,1
SMDVL,RMEV,1.0,1
SMDVL,SIADR,1.0,1
SMDVL,SIAVR,30.0,1
SMDVL,SIBVL,30.0,1
SMDVL,SMDDR,22.0,1
SMDVL,SMDVR,2.0,1
SMDVL,dBWML1,3.0,1
SMDVL,dBWML2,3.0,1
SMDVL,vBWMR10,15.0,1
SMDVL,vBWMR11,15.0,1
SMDVL,vBWMR12,15.0,1
SMDVL,vBWMR13,15.0,1
SMDVL,vBWMR14,15.0,1
SMDVL,vBWMR15,15.0,1
SMDVL,vBWMR16,7.0,1
SMDVL,vBWMR2,7.0,1
SMDVL,vBWMR3,8.0,1
SMDVL,vBWMR5,15.0,1
SMDVL,vBWMR6,16.0,1
SMDVL,vBWMR7,15.0,1
SMDVL,vBWMR8,20.0,1
SMDVL,vBWMR9,15.0,1
SMDVR,AIBR,1.0,1
SMDVR,AVAR,1.0,1
SMDVR,AVER,1.0,1
SMDVR,CEPVL,1.0,1
SMDVR,PLNL,6.0,1
SMDVR,RIAL,24.0,1
SMDVR,RIAR,16.0,1
SMDVR,RIML,1.0,1
SMDVR,RIVR,1.0,1
SMDVR,RMDDL,3.0,1
SMDVR,RMED,9.0,1
SMDVR,SIAVL,30.0,1
SMDVR,SIBDR,30.0,1
SMDVR,SMDDL,14.0,1
SMDVR,SMDVL,1.0,1
SMDVR,VB01,1.0,1
SMDVR,vBWML10,15.0,1
SMDVR,vBWML11,15.0,1
SMDVR,vBWML12,15.0,1
SMDVR,vBWML13,15.0,1
SMDVR,vBWML14,15.0,1
SMDVR,vBWML15,15.0,1
SMDVR,vBWML16,7.0,1
SMDVR,vBWML2,9.0,1
SMDVR,vBWML3,9.0,1
SMDVR,vBWML4,5.0,1
SMDVR,vBWML5,19.0,1
SMDVR,vBWML6,14.0,1
SMDVR,vBWML7,15.0,1
SMDVR,vBWML8,19.0,1
SMDVR,vBWML9,15.0,1
URADL,IL1DL,4.0,1
URADL,RIH,3.0,1
URADL,RIPL,12.0,1
URADL,RMEL,8.0,1
URADL,dBWML1,2.0,1
URADL,dBWML2,7.0,1
URADL,dBWML6,11.0,1
URADR,IL1DR,3.0,1
URADR,RIPR,16.0,1
URADR,RMER,1.0,1
URADR,URYDR,1.0,1
URADR,dBWMR1,15.0,1
URADR,dBWMR2,5.0,1
URADR,dBWMR3,4.0,1
URADR,dBWMR4,4.0,1
URADR,dBWMR5,7.0,1
URAVL,AVER,1.0,1
URAVL,CEPVL,1.0,1
URAVL,DVC,1.0,1
URAVL,IL1L,3.0,1
URAVL,IL1VL,6.0,1
URAVL,RIBL,1.0,1
URAVL,RIPL,15.0,1
URAVL,RMDDL,7.0,1
URAVL,RMDVR,1.0,1
URAVL,RMEL,8.0,1
URAVL,RMER,3.0,1
URAVL,RMEV,10.0,1
URAVL,vBWML1,20.0,1
URAVL,vBWML2,17.0,1
URAVL,vBWML3,5.0,1
URAVR,ADAR,1.0,1
URAVR,IL1R,2.0,1
URAVR,IL1VR,9.0,1
URAVR,IL2VR,3.0,1
URAVR,PVT,3.0,1
URAVR,RIH,1.0,1
URAVR,RIPR,13.0,1
URAVR,RMDDR,1.0,1
URAVR,RMDVL,1.0,1
URAVR,RMEL,1.0,1
URAVR,RMER,4.0,1
URAVR,RMEV,2.0,1
URAVR,URYVR,1.0,1
URAVR,vBWMR2,14.0,1
URAVR,vBWMR3,7.0,1
URAVR,vBWMR4,18.0,1
URAVR,vBWMR6,1.0,1
URBL,ADAL,3.0,1
URBL,AVBL,1.0,1
URBL,CEPDL,2.0,1
URBL,IL1L,10.0,1
URBL,OLLL,1.0,1
URBL,PVR,1.0,1
URBL,RICL,1.0,1
URBL,RICR,1.0,1
URBL,RMDDR,2.0,1
URBL,RMHR,5.0,1
URBL,SIADR,2.0,1
URBL,SIAVL,2.0,1
URBL,SIBVL,1.0,1
URBL,SMBDR,3.0,1
URBL,SMBVL,1.0,1
URBL,URXL,26.0,1
URBL,URYDL,1.0,1
URBR,ADAR,5.0,1
URBR,ADER,1.0,1
URBR,ADLR,2.0,1
URBR,AVBR,1.0,1
URBR,AVDL,1.0,1
URBR,CEPDR,1.0,1
URBR,CEPVR,4.0,1
URBR,IL1DR,2.0,1
URBR,IL1R,5.0,1
URBR,IL2R,3.0,1
URBR,OLLR,1.0,1
URBR,OLQDR,2.0,1
URBR,RICL,1.0,1
URBR,RICR,1.0,1
URBR,RMDL,1.0,1
URBR,RMDR,1.0,1
URBR,RMGR,8.0,1
URBR,SIADL,3.0,1
URBR,SIAVR,3.0,1
URBR,SIBDR,2.0,1
URBR,SIBVR,2.0,1
URBR,SMBDL,4.0,1
URBR,SMBVR,1.0,1
URBR,URXR,16.0,1
URXL,ADAL,6.0,1
URXL,ADFL,1.0,1
URXL,AIML,2.0,1
URXL,AIZL,1.0,1
URXL,ASHL,1.0,1
URXL,ASIL,1.0,1
URXL,AUAL,14.0,1
URXL,AVAL,1.0,1
URXL,AVBL,4.0,1
URXL,AVDR,1.0,1
URXL,AVEL,9.0,1
URXL,AVJR,4.0,1
URXL,BAGR,2.0,1
URXL,CEPDL,1.0,1
URXL,HSNR,1.0,1
URXL,IL1DL,2.0,1
URXL,IL2L,1.0,1
URXL,OLQVL,2.0,1
URXL,RIAL,15.0,1
URXL,RICL,8.0,1
URXL,RIGL,6.0,1
URXL,RIR,1.0,1
URXL,RMGL,5.0,1
URXR,ADAR,1.0,1
URXR,ADFR,4.0,1
URXR,ADLR,3.0,1
URXR,AIMR,3.0,1
URXR,ALMR,1.0,1
URXR,AUAR,21.0,1
URXR,AVAR,2.0,1
URXR,AVBL,2.0,1
URXR,AVBR,3.0,1
URXR,AVER,2.0,1
URXR,AWBR,2.0,1
URXR,CEPDR,1.0,1
URXR,OLQVR,2.0,1
URXR,RIAR,20.0,1
URXR,RICR,3.0,1
URXR,RIFR,3.0,1
URXR,RIGR,7.0,1
URXR,RIPR,10.0,1
URXR,RIR,4.0,1
URXR,RMDDL,2.0,1
URXR,RMDR,8.0,1
URXR,RMGR,6.0,1
URXR,SIADL,2.0,1
URXR,SIAVR,4.0,1
URXR,SMBVR,7.0,1
URXR,URBR,8.0,1
URYDL,AIZL,1.0,1
URYDL,AVEL,1.0,1
URYDL,AVER,9.0,1
URYDL,IL1DL,3.0,1
URYDL,OLLL,3.0,1
URYDL,OLQDL,2.0,1
URYDL,RIBL,8.0,1
URYDL,RMDDR,15.0,1
URYDL,RMDVL,18.0,1
URYDL,SMDDL,2.0,1
URYDL,SMDDR,3.0,1
URYDR,AVBL,1.0,1
URYDR,AVEL,5.0,1
URYDR,AVER,2.0,1
URYDR,AWCL,1.0,1
URYDR,CEPDR,3.0,1
URYDR,IL1DR,5.0,1
URYDR,OLQDR,1.0,1
URYDR,RIBR,1.0,1
URYDR,RMDDL,9.0,1
URYDR,RMDVR,12.0,1
URYDR,RMED,7.0,1
URYDR,SMDDL,11.0,1
URYDR,SMDVR,3.0,1
URYDR,URXR,1.0,1
URYDR,dBWMR2,2.0,1
URYVL,AVBR,1.0,1
URYVL,AVDR,2.0,1
URYVL,AVEL,8.0,1
URYVL,AVER,23.0,1
URYVL,AVJR,1.0,1
URYVL,CEPVL,3.0,1
URYVL,IL1VL,1.0,1
URYVL,OLLL,9.0,1
URYVL,OLLR,5.0,1
URYVL,OLQVL,9.0,1
URYVL,RIAL,2.0,1
URYVL,RIBL,9.0,1
URYVL,RIBR,3.0,1
URYVL,RID,4.0,1
URYVL,RIH,2.0,1
URYVL,RIS,1.0,1
URYVL,RMDDL,23.0,1
URYVL,RMDVR,17.0,1
URYVL,SIBVL,1.0,1
URYVL,SIBVR,4.0,1
URYVL,SMDVR,13.0,1
URYVL,URXL,2.0,1
URYVR,ADAR,1.0,1
URYVR,AVAL,2.0,1
URYVR,AVBL,5.0,1
URYVR,AVEL,26.0,1
URYVR,AVL,5.0,1
URYVR,CEPVR,1.0,1
URYVR,IL1VR,3.0,1
